IE_ID;IP_PROP5562
723153;31.10.2019 18:31:34
723174;01.11.2019 03:50:51
723188;01.11.2019 06:21:40
716757;25.09.2019 19:12:27
716759;25.09.2019 20:03:24
716763;25.09.2019 21:33:11
716776;26.09.2019 03:06:13
716795;26.09.2019 05:48:29
716798;26.09.2019 07:20:08
716815;26.09.2019 09:01:15
716832;26.09.2019 11:16:40
716836;26.09.2019 11:44:48
716837;26.09.2019 11:46:46
716843;26.09.2019 12:18:59
716852;26.09.2019 12:58:46
716885;26.09.2019 16:15:12
716899;26.09.2019 17:22:37
721554;24.10.2019 10:01:04
721577;24.10.2019 11:33:15
721586;24.10.2019 12:24:45
722762;30.10.2019 09:34:21
722764;30.10.2019 09:38:01
722776;30.10.2019 10:19:07
722797;30.10.2019 11:20:48
722798;30.10.2019 11:22:45
721315;23.10.2019 10:08:03
723068;31.10.2019 11:38:57
723087;31.10.2019 12:54:52
723148;31.10.2019 17:32:32
718901;11.10.2019 08:58:24
718909;11.10.2019 09:43:09
718912;11.10.2019 10:09:37
718943;11.10.2019 11:17:19
719222;14.10.2019 09:31:29
719224;14.10.2019 09:36:28
719236;14.10.2019 10:15:21
719574;15.10.2019 10:47:17
719575;15.10.2019 10:48:15
720597;18.10.2019 17:35:05
720598;18.10.2019 17:36:02
720607;18.10.2019 18:41:52
720614;18.10.2019 19:48:46
718939;11.10.2019 10:59:04
718948;11.10.2019 12:00:44
718950;11.10.2019 12:18:18
719229;14.10.2019 09:48:55
719230;14.10.2019 09:51:26
723093;31.10.2019 14:02:42
723103;31.10.2019 15:14:35
723104;31.10.2019 15:15:28
723124;31.10.2019 15:41:16
723128;31.10.2019 15:49:55
723129;31.10.2019 15:50:46
723146;31.10.2019 16:55:54
723155;31.10.2019 18:54:28
723069;31.10.2019 11:46:06
707607;19.09.2019 16:24:16
720893;21.10.2019 14:26:42
720901;21.10.2019 15:01:52
720902;21.10.2019 15:03:35
718998;11.10.2019 16:24:01
719003;11.10.2019 16:38:10
719011;11.10.2019 17:35:44
719013;11.10.2019 17:50:27
718111;05.10.2019 08:04:19
718150;05.10.2019 15:20:13
723304;01.11.2019 10:59:01
723312;01.11.2019 11:19:36
723320;01.11.2019 11:31:44
723323;01.11.2019 11:44:42
723353;01.11.2019 14:36:59
718067;04.10.2019 18:22:26
718136;05.10.2019 14:07:01
718157;05.10.2019 16:48:51
706901;17.09.2019 09:52:10
706913;17.09.2019 10:30:35
706923;17.09.2019 10:51:48
706927;17.09.2019 10:57:08
719551;15.10.2019 09:15:40
719557;15.10.2019 10:10:19
716429;24.09.2019 09:54:05
716444;24.09.2019 11:00:14
716450;24.09.2019 11:35:50
716462;24.09.2019 12:22:01
716475;24.09.2019 13:40:12
718079;04.10.2019 23:45:46
718113;05.10.2019 09:21:32
718122;05.10.2019 11:00:05
718139;05.10.2019 14:23:05
718190;06.10.2019 07:16:29
718223;06.10.2019 16:08:53
718229;06.10.2019 17:02:29
718231;06.10.2019 17:29:54
718253;07.10.2019 02:02:03
718258;07.10.2019 06:49:29
718259;07.10.2019 06:55:17
718260;07.10.2019 06:56:22
718261;07.10.2019 07:00:47
718265;07.10.2019 07:25:35
718266;07.10.2019 07:27:44
718287;07.10.2019 10:08:10
723058;31.10.2019 11:09:05
722207;28.10.2019 10:18:23
724789;08.11.2019 09:34:01
718183;06.10.2019 05:01:14
718191;06.10.2019 07:22:54
718198;06.10.2019 09:21:00
718199;06.10.2019 09:33:24
716824;26.09.2019 09:43:28
707095;18.09.2019 10:31:00
707097;18.09.2019 10:33:43
707103;18.09.2019 10:59:48
723470;02.11.2019 18:11:42
724052;06.11.2019 10:34:38
724498;07.11.2019 12:57:12
724502;07.11.2019 13:03:39
724516;07.11.2019 13:39:38
724315;06.11.2019 21:22:12
724627;07.11.2019 18:59:38
723288;01.11.2019 09:30:51
723343;01.11.2019 13:53:45
723354;01.11.2019 14:42:08
724025;06.11.2019 06:43:18
724736;08.11.2019 05:57:17
724628;07.11.2019 19:00:14
724678;07.11.2019 23:11:20
724700;08.11.2019 03:12:28
724783;08.11.2019 09:03:19
724786;08.11.2019 09:11:51
724039;06.11.2019 08:25:08
724047;06.11.2019 09:48:23
724074;06.11.2019 12:10:54
724393;07.11.2019 08:55:07
724400;07.11.2019 09:01:24
724531;07.11.2019 14:10:03
723294;01.11.2019 10:18:47
723455;02.11.2019 12:48:25
723479;02.11.2019 20:52:31
724792;08.11.2019 10:02:45
723586;04.11.2019 14:47:27
723271;01.11.2019 08:12:50
723307;01.11.2019 11:05:00
723445;02.11.2019 09:06:54
723506;03.11.2019 13:07:51
723553;04.11.2019 08:53:05
723625;05.11.2019 01:24:57
723896;05.11.2019 13:54:42
723333;01.11.2019 13:15:47
723366;01.11.2019 15:22:44
724893;08.11.2019 13:58:03
723466;02.11.2019 17:10:21
723510;03.11.2019 15:02:27
724790;08.11.2019 09:49:21
723355;01.11.2019 14:43:24
723870;05.11.2019 12:08:55
723951;05.11.2019 21:12:20
723954;05.11.2019 21:37:45
723835;05.11.2019 09:35:27
723467;02.11.2019 17:18:45
723302;01.11.2019 10:57:52
723867;05.11.2019 11:55:38
723915;05.11.2019 15:37:48
724948;08.11.2019 16:04:37
723391;01.11.2019 17:32:15
723396;01.11.2019 18:23:56
723851;05.11.2019 11:03:12
723853;05.11.2019 11:17:46
723846;05.11.2019 10:45:08
724734;08.11.2019 05:27:04
723911;05.11.2019 15:08:09
724099;06.11.2019 13:32:32
724217;06.11.2019 18:16:20
724408;07.11.2019 09:30:30
724451;07.11.2019 11:26:18
723373;01.11.2019 16:13:47
723411;01.11.2019 22:42:27
723940;05.11.2019 19:23:24
724031;06.11.2019 08:05:37
724098;06.11.2019 13:28:25
724111;06.11.2019 13:51:41
724113;06.11.2019 14:20:45
724131;06.11.2019 15:12:25
723337;01.11.2019 13:28:15
723575;04.11.2019 13:45:14
723436;02.11.2019 02:32:35
723497;03.11.2019 08:46:38
724685;08.11.2019 00:36:04
723849;05.11.2019 10:54:20
723869;05.11.2019 11:59:28
723595;04.11.2019 17:49:15
723324;01.11.2019 12:11:26
723937;05.11.2019 18:43:52
724351;07.11.2019 02:00:33
724462;07.11.2019 11:38:29
723872;05.11.2019 12:16:40
723935;05.11.2019 18:28:23
723984;05.11.2019 23:05:26
724041;06.11.2019 08:51:31
724061;06.11.2019 11:01:38
724062;06.11.2019 11:20:45
724095;06.11.2019 13:02:07
724105;06.11.2019 13:40:33
724108;06.11.2019 13:48:49
724142;06.11.2019 15:29:56
724565;07.11.2019 15:16:32
724279;06.11.2019 19:24:31
724413;07.11.2019 09:57:22
724422;07.11.2019 10:19:15
724436;07.11.2019 11:01:36
724490;07.11.2019 12:36:13
724680;07.11.2019 23:30:49
724906;08.11.2019 14:33:43
724026;06.11.2019 07:21:32
724054;06.11.2019 10:37:55
724596;07.11.2019 16:53:11
724849;08.11.2019 12:27:40
724090;06.11.2019 12:52:37
724093;06.11.2019 12:57:32
724110;06.11.2019 13:51:00
724120;06.11.2019 14:48:00
724136;06.11.2019 15:24:49
724152;06.11.2019 15:50:12
724193;06.11.2019 16:55:39
724202;06.11.2019 17:35:06
724303;06.11.2019 20:38:27
724479;07.11.2019 12:05:25
724506;07.11.2019 13:10:37
724514;07.11.2019 13:39:02
724546;07.11.2019 14:37:30
724572;07.11.2019 15:24:42
724594;07.11.2019 16:45:20
724612;07.11.2019 17:53:00
724818;08.11.2019 10:57:23
724835;08.11.2019 11:45:30
724840;08.11.2019 12:05:17
724844;08.11.2019 12:09:58
724890;08.11.2019 13:54:53
724896;08.11.2019 14:09:12
724904;08.11.2019 14:27:43
723371;01.11.2019 16:04:39
723207;01.11.2019 07:16:44
723313;01.11.2019 11:20:50
723390;01.11.2019 17:26:56
723543;04.11.2019 07:11:53
723616;04.11.2019 22:19:33
723630;05.11.2019 01:59:31
723648;05.11.2019 08:32:30
723500;03.11.2019 10:41:51
723532;03.11.2019 23:24:21
723374;01.11.2019 16:20:44
724024;06.11.2019 06:15:34
723454;02.11.2019 12:27:13
723529;03.11.2019 22:04:00
723879;05.11.2019 12:25:55
723886;05.11.2019 12:58:05
723912;05.11.2019 15:22:08
723918;05.11.2019 15:59:04
723290;01.11.2019 10:10:17
723306;01.11.2019 11:02:12
723327;01.11.2019 12:34:36
724426;07.11.2019 10:35:58
724529;07.11.2019 14:07:36
723875;05.11.2019 12:20:02
723880;05.11.2019 12:32:17
723906;05.11.2019 14:25:41
723908;05.11.2019 14:45:09
723909;05.11.2019 14:48:04
724189;06.11.2019 16:33:49
724411;07.11.2019 09:44:27
723315;01.11.2019 11:28:23
723827;05.11.2019 09:08:51
723856;05.11.2019 11:32:39
723887;05.11.2019 13:06:57
723452;02.11.2019 11:38:30
723463;02.11.2019 15:24:34
723388;01.11.2019 17:01:04
723458;02.11.2019 13:33:15
723536;04.11.2019 02:10:52
723282;01.11.2019 09:01:41
723888;05.11.2019 13:07:27
724100;06.11.2019 13:32:33
724185;06.11.2019 16:26:18
724460;07.11.2019 11:35:51
724481;07.11.2019 12:08:41
724515;07.11.2019 13:39:33
724554;07.11.2019 14:48:58
724574;07.11.2019 15:36:28
724588;07.11.2019 16:30:33
724829;08.11.2019 11:20:59
724941;08.11.2019 15:57:16
724785;08.11.2019 09:07:53
723858;05.11.2019 11:33:53
724317;06.11.2019 21:46:54
724782;08.11.2019 08:43:50
723530;03.11.2019 22:49:41
723329;01.11.2019 13:08:19
723314;01.11.2019 11:23:35
723326;01.11.2019 12:19:38
723622;04.11.2019 23:56:19
723428;01.11.2019 23:19:04
723527;03.11.2019 20:57:10
723521;03.11.2019 18:56:10
723884;05.11.2019 12:45:52
723913;05.11.2019 15:26:04
723944;05.11.2019 19:54:14
723948;05.11.2019 20:27:38
724899;08.11.2019 14:11:54
724040;06.11.2019 08:36:42
724048;06.11.2019 09:52:30
724112;06.11.2019 13:51:56
724134;06.11.2019 15:16:05
724180;06.11.2019 16:13:00
724196;06.11.2019 16:58:45
723840;05.11.2019 09:58:02
723844;05.11.2019 10:40:44
723848;05.11.2019 10:52:38
723905;05.11.2019 14:20:22
723910;05.11.2019 14:56:47
723923;05.11.2019 16:25:03
723930;05.11.2019 17:34:41
724334;06.11.2019 23:38:29
724501;07.11.2019 13:02:51
724560;07.11.2019 15:14:18
724688;08.11.2019 01:00:54
724693;08.11.2019 01:51:34
724768;08.11.2019 07:44:29
724795;08.11.2019 10:13:41
724805;08.11.2019 10:38:29
724874;08.11.2019 13:30:20
724921;08.11.2019 15:11:34
724923;08.11.2019 15:15:31
724045;06.11.2019 09:45:20
724049;06.11.2019 09:56:07
724058;06.11.2019 10:49:06
724094;06.11.2019 13:01:50
724050;06.11.2019 10:18:51
724059;06.11.2019 10:59:36
724063;06.11.2019 11:21:05
724072;06.11.2019 12:05:45
724075;06.11.2019 12:12:08
724092;06.11.2019 12:53:54
724144;06.11.2019 15:41:38
724219;06.11.2019 18:22:12
724226;06.11.2019 18:41:14
724240;06.11.2019 18:57:01
724149;06.11.2019 15:48:05
724302;06.11.2019 20:28:30
724343;07.11.2019 00:43:16
724416;07.11.2019 10:02:09
724508;07.11.2019 13:23:50
724575;07.11.2019 15:36:38
724592;07.11.2019 16:40:25
724750;08.11.2019 06:31:56
724455;07.11.2019 11:31:46
724584;07.11.2019 15:57:36
724609;07.11.2019 17:34:05
724611;07.11.2019 17:43:10
724621;07.11.2019 18:29:11
724865;08.11.2019 13:00:26
724833;08.11.2019 11:34:22
724869;08.11.2019 13:12:35
724903;08.11.2019 14:18:30
724898;08.11.2019 14:10:09
724942;08.11.2019 15:59:04
724310;06.11.2019 20:54:31
723868;05.11.2019 11:55:51
723907;05.11.2019 14:38:24
724109;06.11.2019 13:50:12
724370;07.11.2019 06:50:47
724537;07.11.2019 14:30:56
724557;07.11.2019 14:57:51
724613;07.11.2019 17:57:07
723495;03.11.2019 08:44:13
724735;08.11.2019 05:50:53
723205;01.11.2019 06:57:45
723832;05.11.2019 09:32:58
723607;04.11.2019 20:11:33
724732;08.11.2019 05:12:29
724763;08.11.2019 07:40:42
723456;02.11.2019 12:56:05
723512;03.11.2019 15:37:15
723357;01.11.2019 14:59:50
723308;01.11.2019 11:07:22
723447;02.11.2019 09:19:50
723624;05.11.2019 01:23:54
723633;05.11.2019 02:40:26
724643;07.11.2019 21:01:01
724651;07.11.2019 21:26:21
723449;02.11.2019 09:52:38
723619;04.11.2019 22:53:44
724640;07.11.2019 20:37:29
723839;05.11.2019 09:57:36
723842;05.11.2019 10:14:18
723854;05.11.2019 11:19:50
723859;05.11.2019 11:41:53
723877;05.11.2019 12:23:02
723592;04.11.2019 17:09:05
723898;05.11.2019 14:09:16
723567;04.11.2019 11:59:18
723597;04.11.2019 18:16:14
724694;08.11.2019 02:11:37
724787;08.11.2019 09:17:50
723604;04.11.2019 19:30:38
723346;01.11.2019 13:58:35
723850;05.11.2019 10:59:12
723760;05.11.2019 08:56:51
723843;05.11.2019 10:28:25
723899;05.11.2019 14:09:57
723900;05.11.2019 14:09:59
723926;05.11.2019 16:32:09
723931;05.11.2019 17:44:53
723953;05.11.2019 21:34:34
724065;06.11.2019 11:25:25
723338;01.11.2019 13:49:38
723594;04.11.2019 17:48:45
723841;05.11.2019 09:59:39
723852;05.11.2019 11:16:19
724030;06.11.2019 07:54:00
724070;06.11.2019 11:48:28
723865;05.11.2019 11:52:49
723955;05.11.2019 21:38:20
724179;06.11.2019 16:12:39
724194;06.11.2019 16:55:52
724103;06.11.2019 13:39:21
724116;06.11.2019 14:28:36
724123;06.11.2019 14:58:46
724125;06.11.2019 15:01:38
724138;06.11.2019 15:26:18
724197;06.11.2019 17:00:21
724208;06.11.2019 17:58:16
724210;06.11.2019 18:09:32
724381;07.11.2019 08:26:36
724414;07.11.2019 09:59:22
724417;07.11.2019 10:03:29
724483;07.11.2019 12:11:42
724335;06.11.2019 23:48:47
724344;07.11.2019 00:51:51
724358;07.11.2019 03:53:54
724429;07.11.2019 10:40:36
724459;07.11.2019 11:35:38
724559;07.11.2019 15:08:13
724577;07.11.2019 15:44:03
724639;07.11.2019 20:09:08
724797;08.11.2019 10:16:14
724799;08.11.2019 10:22:12
724800;08.11.2019 10:22:46
724845;08.11.2019 12:17:54
724850;08.11.2019 12:34:15
724132;06.11.2019 15:12:44
724585;07.11.2019 16:01:32
724590;07.11.2019 16:34:27
724771;08.11.2019 08:17:55
724868;08.11.2019 13:11:44
724894;08.11.2019 14:06:30
724936;08.11.2019 15:51:30
724946;08.11.2019 16:02:45
724352;07.11.2019 02:35:02
724401;07.11.2019 09:01:45
724402;07.11.2019 09:13:18
724886;08.11.2019 13:47:27
724929;08.11.2019 15:45:19
723866;05.11.2019 11:55:23
723893;05.11.2019 13:35:08
723941;05.11.2019 19:39:12
723942;05.11.2019 19:45:39
723949;05.11.2019 20:40:09
724000;06.11.2019 02:26:38
724069;06.11.2019 11:40:23
724071;06.11.2019 11:56:13
724076;06.11.2019 12:22:58
724118;06.11.2019 14:42:23
724153;06.11.2019 15:50:39
724289;06.11.2019 19:38:24
724374;07.11.2019 07:31:30
724390;07.11.2019 08:51:48
724433;07.11.2019 10:48:39
724616;07.11.2019 18:09:22
724770;08.11.2019 08:03:39
724830;08.11.2019 11:22:18
724848;08.11.2019 12:26:25
723587;04.11.2019 15:12:08
723380;01.11.2019 16:42:42
723281;01.11.2019 08:49:55
723358;01.11.2019 15:01:12
723610;04.11.2019 21:17:04
723917;05.11.2019 15:46:58
723920;05.11.2019 16:21:52
723403;01.11.2019 20:21:30
723446;02.11.2019 09:17:24
724646;07.11.2019 21:12:06
723351;01.11.2019 14:30:19
723356;01.11.2019 14:59:34
723296;01.11.2019 10:23:09
723615;04.11.2019 22:05:19
724791;08.11.2019 09:50:32
724686;08.11.2019 00:39:49
724452;07.11.2019 11:29:17
724867;08.11.2019 13:01:33
723332;01.11.2019 13:10:44
724630;07.11.2019 19:28:57
723462;02.11.2019 15:11:52
723468;02.11.2019 17:48:31
723914;05.11.2019 15:32:42
724378;07.11.2019 08:17:21
724423;07.11.2019 10:26:23
724536;07.11.2019 14:30:14
724538;07.11.2019 14:32:09
724873;08.11.2019 13:22:34
724888;08.11.2019 13:52:28
723457;02.11.2019 13:28:59
723401;01.11.2019 19:45:28
723829;05.11.2019 09:19:09
724073;06.11.2019 12:07:12
724081;06.11.2019 12:44:26
724096;06.11.2019 13:03:01
724143;06.11.2019 15:35:48
724222;06.11.2019 18:31:35
724387;07.11.2019 08:49:22
724513;07.11.2019 13:34:50
724523;07.11.2019 13:52:09
724583;07.11.2019 15:55:40
723591;04.11.2019 16:58:49
723523;03.11.2019 19:50:31
724055;06.11.2019 10:44:31
724254;06.11.2019 19:03:01
724354;07.11.2019 03:25:56
724458;07.11.2019 11:35:02
724661;07.11.2019 22:39:01
723522;03.11.2019 19:18:48
724204;06.11.2019 17:36:04
723599;04.11.2019 18:33:21
723828;05.11.2019 09:15:41
724831;08.11.2019 11:26:17
724843;08.11.2019 12:07:17
724925;08.11.2019 15:24:28
723330;01.11.2019 13:09:06
724329;06.11.2019 22:47:31
723837;05.11.2019 09:46:22
723847;05.11.2019 10:52:23
723855;05.11.2019 11:23:10
723882;05.11.2019 12:42:58
723929;05.11.2019 17:21:36
723936;05.11.2019 18:36:06
723938;05.11.2019 19:04:39
723939;05.11.2019 19:15:40
723943;05.11.2019 19:51:04
723945;05.11.2019 19:57:51
723831;05.11.2019 09:31:19
723885;05.11.2019 12:51:23
723889;05.11.2019 13:09:53
723891;05.11.2019 13:29:57
723895;05.11.2019 13:46:48
723956;05.11.2019 21:49:45
724801;08.11.2019 10:29:13
724924;08.11.2019 15:23:01
723991;05.11.2019 23:13:48
724053;06.11.2019 10:37:47
724082;06.11.2019 12:47:08
724085;06.11.2019 12:50:39
724114;06.11.2019 14:23:15
724115;06.11.2019 14:23:21
724345;07.11.2019 01:00:43
724430;07.11.2019 10:44:05
724029;06.11.2019 07:41:46
724060;06.11.2019 11:01:28
724066;06.11.2019 11:36:00
724078;06.11.2019 12:26:27
724079;06.11.2019 12:33:03
724550;07.11.2019 14:39:13
724602;07.11.2019 17:13:20
724733;08.11.2019 05:13:02
724191;06.11.2019 16:46:40
724195;06.11.2019 16:57:46
724410;07.11.2019 09:43:52
724464;07.11.2019 11:42:38
724465;07.11.2019 11:43:12
724522;07.11.2019 13:50:50
724798;08.11.2019 10:18:30
